"BOX","MONTH","DEPTH_BIN","min_val","max_val","mval","n","sd","min_depth","max_depth","variable"
2,"03",4,33.0344,35.563,34.1260826086957,46,0.750384176362525,100,5000,"Salinity"
2,"04",1,31.7353,33.2126,32.5297564705882,85,0.41352876661815,0,10,"Salinity"
2,"04",2,31.7354,33.2765,32.63278375,80,0.398445314591522,10,30,"Salinity"
2,"04",3,32.1177,34.8077,33.1217387234043,235,0.383469112840444,30,100,"Salinity"
2,"04",4,33.777,35.107,34.3243625,8,0.52217471060255,100,5000,"Salinity"
2,"07",1,31.2077,34.8947,32.362028125,64,0.606625556552884,0,10,"Salinity"
2,"07",2,31.5837,35.6686,32.6280571428571,63,0.662251286415849,10,30,"Salinity"
2,"07",3,32.19,35.6472,32.8402385964912,171,0.592685035516401,30,100,"Salinity"
2,"07",4,32.837,35.4949,34.426805,20,0.749770346927363,100,5000,"Salinity"
2,"08",1,31.7465,32.1501,31.982025,12,0.156643429047108,0,10,"Salinity"
2,"08",2,32.0534,32.6582,32.34045,10,0.170554509044925,10,30,"Salinity"
2,"08",3,32.2488,33.3487,32.8634148148148,27,0.319704335409722,30,100,"Salinity"
2,"08",4,33.6829,34.257,33.9691,4,0.329845630560722,100,5000,"Salinity"
2,"09",1,31.8967,32.783,32.2079666666667,18,0.292257696522214,0,10,"Salinity"
2,"09",2,31.8955,32.7403,32.3269294117647,17,0.299831927429156,10,30,"Salinity"
2,"09",3,31.9415,34.1031,33.1026111111111,54,0.497523040394382,30,100,"Salinity"
2,"10",1,32.048,32.974,32.5784692105263,38,0.23867914869901,0,10,"Salinity"
2,"10",2,32.162,33.15,32.6137928571429,42,0.226991024205114,10,30,"Salinity"
2,"10",3,32.443,34.393,33.2830792307692,117,0.391205036310562,30,100,"Salinity"
2,"12",1,33.285,33.775,33.3634,7,0.181959510148091,0,10,"Salinity"
2,"12",2,33.2853,33.3194,33.2966666666667,3,0.0196876441793675,10,30,"Salinity"
2,"12",3,33.2873,33.814,33.3940846153846,13,0.171514692500642,30,100,"Salinity"
3,"02",1,31.1925,33.1995,32.40056,10,0.585636935690061,0,10,"Salinity"
3,"02",2,31.2981,33.2166,32.5378428571429,7,0.741238384635565,10,30,"Salinity"
3,"02",3,32.235,33.4254,33.05747,10,0.427743656489101,30,100,"Salinity"
3,"02",4,33.2605,35.12,34.8197272727273,22,0.479734000881459,100,5000,"Salinity"
3,"03",1,13.0963,33.3214,32.2874387323944,142,1.71200360943017,0,10,"Salinity"
3,"03",2,31.2312,33.3205,32.4696683870968,155,0.516758556844545,10,30,"Salinity"
3,"03",3,31.2417,34.48,32.8255449541284,218,0.500993725686447,30,100,"Salinity"
3,"03",4,19.0322,35.3782,34.2766434504792,313,1.16206561041694,100,5000,"Salinity"
3,"04",1,1.292,33.308,31.9664441991342,231,2.06568794742683,0,10,"Salinity"
3,"04",2,31.4214,33.32,32.1671576576577,222,0.407894800462401,10,30,"Salinity"
3,"04",3,31.4412,35.7277,32.812633266129,496,0.746911591080985,30,100,"Salinity"
3,"04",4,32.5214,35.6801,34.513975438247,502,0.758671015065888,100,5000,"Salinity"
3,"05",1,32.422,32.422,32.422,1,NA,0,10,"Salinity"
3,"05",2,32.555,32.93,32.7425,2,0.265165042944955,10,30,"Salinity"
3,"05",3,33.39,33.977,33.7205,6,0.222133968586526,30,100,"Salinity"
3,"05",4,34.19,35.026,34.6986666666667,3,0.446525848449265,100,5000,"Salinity"
3,"06",1,31.0792,32.4217,31.77617,10,0.438598226803935,0,10,"Salinity"
3,"06",2,31.2443,32.692,32.0373571428571,21,0.362966022612901,10,30,"Salinity"
3,"06",3,31.5404,34.207,32.8318,42,0.513684091018842,30,100,"Salinity"
3,"06",4,31.939,35.1386,34.2874944444444,36,0.797733857855021,100,5000,"Salinity"
3,"07",1,31.0858,33.2655,32.0769578571429,140,0.310268573161669,0,10,"Salinity"
3,"07",2,31.3483,34.6733,32.3651592857143,140,0.357335418451714,10,30,"Salinity"
3,"07",3,31.7283,34.9603,32.9485263803681,163,0.490672194240732,30,100,"Salinity"
3,"07",4,33.0506,35.629,34.6811212962963,324,0.579171766238843,100,5000,"Salinity"
3,"08",1,31.457,32.33,31.985225,20,0.264272018701226,0,10,"Salinity"
3,"08",2,31.938,32.7405,32.2818941176471,17,0.221792384536158,10,30,"Salinity"
3,"08",3,32.4245,34.4203,32.9943111111111,18,0.473819839041466,30,100,"Salinity"
3,"08",4,32.9834,35.2248,34.91991875,48,0.4606886508752,100,5000,"Salinity"
3,"09",1,31.1464,34.226,32.2896023668639,169,0.603273091337961,0,10,"Salinity"
3,"09",2,31.2888,34.0546,32.3453828054299,221,0.483470742062305,10,30,"Salinity"
3,"09",3,31.9073,35.0709,33.0471667458432,421,0.588618249750335,30,100,"Salinity"
3,"09",4,32.623,35.615,34.5143514106583,319,0.763022809275332,100,5000,"Salinity"
3,"10",1,31.403,34.277,32.6291586538462,208,0.484836120095135,0,10,"Salinity"
3,"10",2,31.403,34.2392,32.6493784946237,186,0.440713573429829,10,30,"Salinity"
3,"10",3,31.663,34.9218,33.2045905908096,457,0.488958641134626,30,100,"Salinity"
3,"10",4,32.451,35.84,34.6441923150358,419,0.646384067117296,100,5000,"Salinity"
3,"12",1,32.34,34.277,33.1735482142857,56,0.405064681250727,0,10,"Salinity"
3,"12",2,32.339,33.5592,33.0932967741935,31,0.416116911843992,10,30,"Salinity"
3,"12",3,32.4235,34.7775,33.4390168674699,83,0.546558612619994,30,100,"Salinity"
3,"12",4,33.1856,35.4959,34.82061,70,0.657185774399039,100,5000,"Salinity"
4,"02",1,31.8417,31.8682,31.85495,2,0.0187383297014451,0,10,"Salinity"
4,"02",2,31.8423,31.8498,31.84605,2,0.0053033008588968,10,30,"Salinity"
4,"02",3,31.8896,32.2621,32.1119666666667,3,0.196474688785432,30,100,"Salinity"
4,"03",1,28.3474,32.812,31.6432130232558,215,0.504099419449592,0,10,"Salinity"
4,"03",2,30.771,33.985,31.7662504545455,220,0.443500143317993,10,30,"Salinity"
4,"03",3,30.772,34.6484,32.1973315116279,430,0.536427388785691,30,100,"Salinity"
4,"03",4,31.675,35.439,33.3994489795918,196,0.890221526765615,100,5000,"Salinity"
4,"04",1,30.814,32.897,31.5585063909774,266,0.335312546958327,0,10,"Salinity"
4,"04",2,30.819,33.695,31.649428,250,0.366135908029511,10,30,"Salinity"
4,"04",3,31.128,35.131,32.2414914501511,662,0.680238577810918,30,100,"Salinity"
4,"04",4,32.1625,35.496,33.5623108433735,166,1.02617742869079,100,5000,"Salinity"
4,"05",1,30.947,32.118,31.3933333333333,15,0.309062561088636,0,10,"Salinity"
4,"05",2,30.947,32.186,31.4536333333333,30,0.297476800988643,10,30,"Salinity"
4,"05",3,30.965,33.442,32.0256511627907,86,0.52733016262148,30,100,"Salinity"
4,"05",4,32.335,35.102,33.141,15,0.789471794483953,100,5000,"Salinity"
4,"06",1,30.2786,32.4577,31.06553,10,0.608839059285056,0,10,"Salinity"
4,"06",2,31.0842,32.9851,31.6113058823529,17,0.562646284834652,10,30,"Salinity"
4,"06",3,31.5044,34.3456,32.3813393939394,33,0.654280085255635,30,100,"Salinity"
4,"06",4,32.5265,35.1807,33.6297846153846,13,0.956273850113166,100,5000,"Salinity"
4,"07",1,1.4123,35.1567,31.5701545238095,420,1.6154193974905,0,10,"Salinity"
4,"07",2,14.0176,35.6408,31.9029224770642,436,1.04694495818578,10,30,"Salinity"
4,"07",3,31.0733,35.2219,32.4776835714286,840,0.652745121506944,30,100,"Salinity"
4,"07",4,31.8451,35.3662,33.7105487562189,402,0.822291914607503,100,5000,"Salinity"
4,"08",1,30.261,34.0916,31.4616136363636,44,0.668175186466637,0,10,"Salinity"
4,"08",2,30.9288,34.2686,31.9530279069767,43,0.693108836477114,10,30,"Salinity"
4,"08",3,31.715,34.5214,33.0199716049383,81,0.673843174305893,30,100,"Salinity"
4,"08",4,33.159,35.492,34.597093877551,49,0.689750090433775,100,5000,"Salinity"
4,"09",1,30.662,33.523,31.9719538461538,78,0.784941287024657,0,10,"Salinity"
4,"09",2,30.6649,33.9084,32.13598,90,0.804461145380537,10,30,"Salinity"
4,"09",3,31.0428,34.6686,32.8788966507177,209,0.833182812517917,30,100,"Salinity"
4,"09",4,32.889,35.1933,33.871872972973,37,0.692699761259703,100,5000,"Salinity"
4,"10",1,30.257,34.542,31.982861659919,247,0.790548095787299,0,10,"Salinity"
4,"10",2,30.264,34.5347,32.0345551851852,270,0.735317848750108,10,30,"Salinity"
4,"10",3,30.7201,34.666,32.8913423755334,703,0.709850931973834,30,100,"Salinity"
4,"10",4,32.605,35.63,33.9277152980132,151,0.781263098019959,100,5000,"Salinity"
4,"12",1,31.042,32.9798,32.1296631578947,19,0.668436080390078,0,10,"Salinity"
4,"12",2,31.0426,33.4887,32.2916368421053,19,0.699725184316851,10,30,"Salinity"
4,"12",3,31.4156,35.1313,33.2294311111111,45,1.13963758390396,30,100,"Salinity"
4,"12",4,33.235,33.5366,33.4345333333333,3,0.172816241520677,100,5000,"Salinity"
5,"01",1,30.4971,31.9734,30.9035804166667,24,0.294459449418749,0,10,"Salinity"
5,"01",2,30.5024,31.1534,30.8415857142857,14,0.209668301617809,10,30,"Salinity"
5,"01",3,30.5372,32.5341,31.2202726315789,38,0.514359563943274,30,100,"Salinity"
5,"01",4,29.7565,34.17,33.0828127272727,22,0.941292787819886,100,5000,"Salinity"
5,"02",1,30.24,36.214,32.5448840449438,445,1.44969264221231,0,10,"Salinity"
5,"02",2,30.5782,31.2507,30.878852,25,0.180073281656849,10,30,"Salinity"
5,"02",3,30.61,33.8815,31.5627802816901,71,0.798447726998137,30,100,"Salinity"
5,"02",4,31.531,35.151,33.5889575,40,1.06193141839678,100,5000,"Salinity"
5,"03",1,30.6252,33.4004,31.2728704761905,105,0.505523869542928,0,10,"Salinity"
5,"03",2,30.626,33.5004,31.4003244444444,90,0.549082639102981,10,30,"Salinity"
5,"03",3,30.7282,34.0594,31.7247209459459,148,0.748968868616661,30,100,"Salinity"
5,"03",4,31.6425,35.341,34.2597215277778,144,1.06374130525159,100,5000,"Salinity"
5,"04",1,30.0466,32.906,31.3347453172205,331,0.44414682884885,0,10,"Salinity"
5,"04",2,30.429,33.1568,31.4693213483146,267,0.49020357083392,10,30,"Salinity"
5,"04",3,30.743,34.8427,32.1551770156438,831,0.767265636876384,30,100,"Salinity"
5,"04",4,31.4364,35.3825,33.9213342431762,403,0.897731795435547,100,5000,"Salinity"
5,"05",1,30.3861,32.719,31.2314234594595,185,0.511131362547116,0,10,"Salinity"
5,"05",2,30.4177,32.9771,31.4896247058824,170,0.47808897785554,10,30,"Salinity"
5,"05",3,30.854,34.764,32.2083997254005,437,0.675135670225573,30,100,"Salinity"
5,"05",4,32.135,35.2662,34.2428205263158,209,0.726500947445787,100,5000,"Salinity"
5,"06",1,30.3704,34.4872,31.0456076612903,124,0.518150110993068,0,10,"Salinity"
5,"06",2,30.4747,32.6423,31.47281125,112,0.436709522621128,10,30,"Salinity"
5,"06",3,31.0993,34.2879,32.1422614473684,228,0.552728293744608,30,100,"Salinity"
5,"06",4,31.84,35.439,34.2393280645161,186,0.873486835347828,100,5000,"Salinity"
5,"07",1,29.7341,32.5876,30.8835344813278,241,0.433390429845308,0,10,"Salinity"
5,"07",2,30.2891,34.7926,31.6144523943662,213,0.538820980688912,10,30,"Salinity"
5,"07",3,31.007,34.4276,32.3223910763889,288,0.595471604135403,30,100,"Salinity"
5,"07",4,31.4199,35.5009,34.5814896891192,386,0.72580301791817,100,5000,"Salinity"
5,"08",1,29.7892,31.8702,30.7265568421053,95,0.441551796593591,0,10,"Salinity"
5,"08",2,30.2278,34.1794,31.7921583333333,72,0.597366011554527,10,30,"Salinity"
5,"08",3,31.2205,34.3408,32.536231147541,122,0.565923542434238,30,100,"Salinity"
5,"08",4,32.9762,35.5001,34.6316828358209,134,0.572590145055304,100,5000,"Salinity"
5,"09",1,28.7912,31.90452,30.6237148837209,129,0.600863707578147,0,10,"Salinity"
5,"09",2,28.954,32.386,30.9991166386555,119,0.643786704382324,10,30,"Salinity"
5,"09",3,30.3303,34.4068,32.260106,370,0.816345587185531,30,100,"Salinity"
5,"09",4,32.5927,35.404,34.4129849090909,110,0.662414475976348,100,5000,"Salinity"
5,"10",1,28.0885,31.774,30.5912849027237,257,0.610958569544685,0,10,"Salinity"
5,"10",2,27.9404,31.908,30.7814016949153,236,0.602523786267722,10,30,"Salinity"
5,"10",3,29.748,34.3285,32.0445216481775,631,0.855877415873905,30,100,"Salinity"
5,"10",4,32.209,35.355,34.2202598695652,230,0.774750588245868,100,5000,"Salinity"
5,"11",1,27.7183,31.4999,30.4430942028985,69,0.704146354457162,0,10,"Salinity"
5,"11",2,28.5033,31.662,30.6533830508475,59,0.565309068091424,10,30,"Salinity"
5,"11",3,29.1952,34.47,31.9848032258065,155,0.92372496387487,30,100,"Salinity"
5,"11",4,31.7994,35.237,33.6697186440678,59,0.888286510643516,100,5000,"Salinity"
5,"12",1,29.5815,32.424,30.7414786885246,61,0.478186141620867,0,10,"Salinity"
5,"12",2,29.7187,32.425,30.894623255814,43,0.56092401736404,10,30,"Salinity"
5,"12",3,30.3412,34.242,31.4966762376238,101,0.873208681948195,30,100,"Salinity"
5,"12",4,31.5764,35.085,33.3965591836735,49,0.90716482950049,100,5000,"Salinity"
6,"02",1,31.797,32.606,32.25,6,0.281329699818558,0,10,"Salinity"
6,"02",3,32.332,32.86,32.662,9,0.186167934940473,30,100,"Salinity"
6,"02",4,33.377,33.389,33.383,2,0.00848528137423889,100,5000,"Salinity"
6,"03",1,29.69,32.2861,31.2476971428571,70,0.719075486749404,0,10,"Salinity"
6,"03",2,31.4976,32.3519,31.8683513513514,37,0.261533837434323,10,30,"Salinity"
6,"03",3,31.5186,35.4965,32.7286375,64,1.07765595247498,30,100,"Salinity"
6,"03",4,33.1106,35.5502,34.62344,25,0.708851361946447,100,5000,"Salinity"
6,"04",1,29.373,33.8575,31.4808795505618,712,0.820804423097519,0,10,"Salinity"
6,"04",2,29.739,34.2714,31.5995498511905,672,0.722791296771414,10,30,"Salinity"
6,"04",3,30.024,35.264,32.1804643678161,1740,0.86173834964533,30,100,"Salinity"
6,"04",4,31.712,35.466,33.867013561848,671,1.01697321505005,100,5000,"Salinity"
6,"05",1,29.65,33.9063,31.5273829710145,138,0.826469555977873,0,10,"Salinity"
6,"05",2,29.8505,34.1873,31.8591181818182,143,0.780714116278958,10,30,"Salinity"
6,"05",3,30.3299,35.0799,32.5580442565598,343,0.917584889333565,30,100,"Salinity"
6,"05",4,32.0023,34.951,33.5969709090909,55,0.944220865497979,100,5000,"Salinity"
6,"06",1,29.04,32.8088,30.5969688796681,241,0.793822310135685,0,10,"Salinity"
6,"06",2,29.08,33.5697,30.969730418251,263,0.750453846643101,10,30,"Salinity"
6,"06",3,30.3742,34.6972,32.2769181270903,299,0.793209137564579,30,100,"Salinity"
6,"06",4,32.02,35.059,33.9396696517413,201,0.858964274649637,100,5000,"Salinity"
6,"07",1,27.287,32.7708,30.7563383333333,300,1.1253302148579,0,10,"Salinity"
6,"07",2,28.0774,33.6368,31.6499447619048,315,0.789386380167414,10,30,"Salinity"
6,"07",3,30.9389,34.666,32.6214306946688,619,0.727728137826085,30,100,"Salinity"
6,"07",4,32.3406,35.3738,33.6323573170732,246,0.747686815920505,100,5000,"Salinity"
6,"08",1,7.2882,32.5193,30.5479706199461,371,1.5239378414026,0,10,"Salinity"
6,"08",2,29.37,34.6599,31.6641649425287,348,0.7449774016113,10,30,"Salinity"
6,"08",3,29.1042,35.0062,32.5385777934936,707,0.658865118534277,30,100,"Salinity"
6,"08",4,32.449,35.286,33.8861951140065,307,0.787751951857809,100,5000,"Salinity"
6,"09",1,28.2039,32.8953,30.1515208362369,287,1.04890006080762,0,10,"Salinity"
6,"09",2,28.2595,33.3045,30.6097320783133,332,1.09871180332311,10,30,"Salinity"
6,"09",3,29.487,35.1315,32.1946570398773,652,0.899900985018267,30,100,"Salinity"
6,"09",4,31.898,35.2453,34.0473213270142,211,0.914305683211319,100,5000,"Salinity"
6,"10",1,28.03,33.9134,30.3334979467681,526,1.04478057171864,0,10,"Salinity"
6,"10",2,28.25,35.3268,30.5393677491409,582,1.05998191638648,10,30,"Salinity"
6,"10",3,28.527,35.5507,31.9954614450423,1301,0.989989657970722,30,100,"Salinity"
6,"10",4,32.09,35.796,33.8585505615551,463,0.915766866100612,100,5000,"Salinity"
6,"11",1,21.32,32.722,30.0900398104265,211,1.0614035868684,0,10,"Salinity"
6,"11",2,28.77,32.723,30.4266417721519,237,0.806903687930072,10,30,"Salinity"
6,"11",3,29.602,34.274,32.0162160839161,286,0.940504177529758,30,100,"Salinity"
6,"11",4,32.28,35.087,33.918625,192,0.84955305465295,100,5000,"Salinity"
6,"12",1,29.393,33.134,30.28656625,80,0.735455448477078,0,10,"Salinity"
6,"12",2,29.3936,33.133,30.5412982142857,56,0.861746944819559,10,30,"Salinity"
6,"12",3,29.3992,34.47,31.3452889830508,118,1.17899444622804,30,100,"Salinity"
6,"12",4,32.4033,35.1875,33.916458974359,39,1.0094703349876,100,5000,"Salinity"
7,"02",1,32.106,32.29,32.198,2,0.130107647738323,0,10,"Salinity"
7,"02",3,32.348,32.362,32.355,2,0.00989949493661372,30,100,"Salinity"
7,"02",4,35.185,35.191,35.188,2,0.00424264068711945,100,5000,"Salinity"
7,"03",1,31.8011,34.4366,33.1027421052632,19,0.942289529883811,0,10,"Salinity"
7,"03",2,31.8007,34.4365,33.2767125,16,1.17982538135946,10,30,"Salinity"
7,"03",3,31.9183,35.5115,33.792243902439,41,1.1806544848195,30,100,"Salinity"
7,"03",4,33.9476,35.6038,35.059516,75,0.259959338317319,100,5000,"Salinity"
7,"04",1,31.884,36.60261,33.2013425338491,517,0.97998485259926,0,10,"Salinity"
7,"04",2,31.881,36.5734,33.1273813278008,482,0.879125341208516,10,30,"Salinity"
7,"04",3,31.935,36.6465,33.7810786252354,1062,1.0443320028885,30,100,"Salinity"
7,"04",4,32.688,35.856,34.9160448579387,1795,0.332927927573412,100,5000,"Salinity"
7,"05",1,14.032,36.2135,33.4905922916667,192,1.9281420196517,0,10,"Salinity"
7,"05",2,31.831,36.2127,33.3666929411765,238,1.0928946324684,10,30,"Salinity"
7,"05",3,31.941,36.1842,33.89178583878,459,1.09587837558349,30,100,"Salinity"
7,"05",4,32.82,35.9428,34.967136847889,1729,0.243339022119006,100,5000,"Salinity"
7,"06",1,32.046,34.9973,32.7573053488372,43,0.859352367409953,0,10,"Salinity"
7,"06",2,32.2142,35.3427,32.8755132142857,56,0.763423725996864,10,30,"Salinity"
7,"06",3,32.3816,35.64282,33.9015544247788,113,0.99243230816833,30,100,"Salinity"
7,"06",4,33.678,35.69054,34.9458156791908,692,0.162241476121898,100,5000,"Salinity"
7,"07",1,31.5044,34.4316,32.3413382352941,34,0.789789228889278,0,10,"Salinity"
7,"07",2,32.2036,35.6048,33.5038536585366,41,1.19713440245813,10,30,"Salinity"
7,"07",3,32.5892,35.6173,34.4430825396825,63,0.935884798800421,30,100,"Salinity"
7,"07",4,33.1444,35.47757,34.9000337254902,102,0.351256622608852,100,5000,"Salinity"
7,"08",1,30.7134,34.2736,31.8267625,24,0.666997546317435,0,10,"Salinity"
7,"08",2,31.9554,34.0381,32.7137086956522,23,0.51301164253406,10,30,"Salinity"
7,"08",3,32.4911,34.681,33.4687423076923,26,0.600607353383607,30,100,"Salinity"
7,"08",4,33.23,35.357,34.8423811320755,53,0.539148387971753,100,5000,"Salinity"
7,"09",1,31.1216,36.0217,33.07834992,250,1.55275351392577,0,10,"Salinity"
7,"09",2,31.1182,36.0281,33.2751680603448,232,1.4501196769009,10,30,"Salinity"
7,"09",3,31.5542,36.3764,33.9740402935421,511,1.28988865081726,30,100,"Salinity"
7,"09",4,32.24019,36.35264,34.9845873787167,1278,0.335635494026899,100,5000,"Salinity"
7,"10",1,31.029,35.583,32.8136897324415,299,1.05310590874812,0,10,"Salinity"
7,"10",2,31.039,35.624,33.0101441269841,315,1.121870913309,10,30,"Salinity"
7,"10",3,31.091,36.6127,33.8890511202186,732,1.13242095136294,30,100,"Salinity"
7,"10",4,32.395,36.62,34.9615540119363,1508,0.32429974109406,100,5000,"Salinity"
7,"11",1,30.255,36.002,32.6178975,40,1.61503482608914,0,10,"Salinity"
7,"11",2,29.913,35.9991,32.4378463414634,41,1.43307665550339,10,30,"Salinity"
7,"11",3,27.765,36.421,33.4829811023622,127,1.59245070620837,30,100,"Salinity"
7,"11",4,29.563,36.551,34.8364324503311,151,0.800058275506617,100,5000,"Salinity"
7,"12",1,31.411,35.46,32.8908419354839,62,1.08853761918297,0,10,"Salinity"
7,"12",2,31.4126,35.462,32.9892885714286,70,0.971761038131193,10,30,"Salinity"
7,"12",3,31.5174,36.07,33.6050656441718,163,1.03209125388371,30,100,"Salinity"
7,"12",4,32.988,36.26,34.9686224438903,401,0.389483327172053,100,5000,"Salinity"
8,"03",1,30.38,32.35,31.6346153846154,39,0.371709041235255,0,10,"Salinity"
8,"04",1,30.366,33.06,31.7913056888889,225,0.627180378220361,0,10,"Salinity"
8,"04",2,30.5334,33.06,31.908066359447,217,0.568261187602405,10,30,"Salinity"
8,"04",3,30.8701,34.8873,32.2816152892562,484,0.493318931705029,30,100,"Salinity"
8,"04",4,32.0119,35.442,34.3213611538462,520,0.822285285565789,100,5000,"Salinity"
8,"05",1,30.6553,32.185,31.2152,23,0.477091715024958,0,10,"Salinity"
8,"05",2,30.6788,32.531,31.4766586206897,29,0.524599740289981,10,30,"Salinity"
8,"05",3,30.8062,33.053,32.1149246153846,65,0.515928962537107,30,100,"Salinity"
8,"05",4,31.361,35.005,34.1793217948718,78,0.943752895328482,100,5000,"Salinity"
8,"06",1,29.69,32.06,31.1168794326241,141,0.423893744691104,0,10,"Salinity"
8,"06",2,30.24,32.21,31.4143835616438,146,0.411143020006823,10,30,"Salinity"
8,"06",3,31.45,33.27,32.2562886597938,97,0.373776670139929,30,100,"Salinity"
8,"06",4,32.01,35.01,34.4757566765579,337,0.697012400073046,100,5000,"Salinity"
8,"07",1,29.3357,31.6816,30.6444529411765,17,0.66484441330063,0,10,"Salinity"
8,"07",2,30.6707,32.3764,31.609245,20,0.455157248102235,10,30,"Salinity"
8,"07",3,31.7667,32.5969,32.206585,20,0.254643013844872,30,100,"Salinity"
8,"07",4,32.3477,35.0452,34.6844111111111,45,0.620404710001398,100,5000,"Salinity"
8,"08",1,28.6391,31.5148,30.5386069444444,72,0.668830918300761,0,10,"Salinity"
8,"08",2,30.46,32.145,31.5857123076923,65,0.375887507901172,10,30,"Salinity"
8,"08",3,31.805,32.652,32.1975215384615,65,0.176834684002732,30,100,"Salinity"
8,"08",4,32.3998,35.085,34.6023657303371,178,0.660396439662965,100,5000,"Salinity"
8,"09",1,28.0386,32.317,30.8501472868217,129,1.01813525409796,0,10,"Salinity"
8,"09",2,28.1544,32.6541,31.399682962963,135,0.88042969076424,10,30,"Salinity"
8,"09",3,30.7217,33.8501,32.4156795180723,249,0.444101538563655,30,100,"Salinity"
8,"09",4,32.3076,35.1059,34.4854508064516,248,0.729638244677808,100,5000,"Salinity"
8,"10",1,28.5343,33.421,31.055151875,208,0.878895481361315,0,10,"Salinity"
8,"10",2,28.5848,32.928,31.2939755186722,241,0.691056356859917,10,30,"Salinity"
8,"10",3,30.5285,34.107,32.2995658064516,465,0.48810150381951,30,100,"Salinity"
8,"10",4,32.063,35.2012,34.441138788501,487,0.76625986370733,100,5000,"Salinity"
8,"11",1,29.41,32.24,31.3560372670807,161,0.542197967630352,0,10,"Salinity"
8,"11",2,29.9,32.44,31.4870853658537,164,0.483986302630789,10,30,"Salinity"
8,"11",3,30.81,33.36,32.3920802919708,137,0.42958314367457,30,100,"Salinity"
8,"11",4,32.46,35.02,34.3988167115903,371,0.693763624237076,100,5000,"Salinity"
8,"12",1,29.3146,32.07,31.3572301587302,63,0.712296390745685,0,10,"Salinity"
8,"12",2,29.3154,32.1305,31.5734,49,0.627735722325354,10,30,"Salinity"
8,"12",3,31.044,33.8,32.2652414634146,82,0.519512971582304,30,100,"Salinity"
8,"12",4,32.5376,35.0964,34.40061796875,128,0.690935368108283,100,5000,"Salinity"
9,"04",1,31.809,33.101,32.6035,34,0.295689563870317,0,10,"Salinity"
9,"04",2,31.829,33.103,32.62525,64,0.288453456948252,10,30,"Salinity"
9,"04",3,31.853,33.253,32.7483816793893,131,0.288865858088951,30,100,"Salinity"
9,"04",4,34.505,34.508,34.5065,2,0.00212132034355972,100,5000,"Salinity"
9,"05",1,32.284,32.87,32.5456153846154,13,0.175801753148984,0,10,"Salinity"
9,"05",2,32.283,33,32.6110952380952,21,0.195922409326219,10,30,"Salinity"
9,"05",3,32.289,33.791,32.7973333333333,45,0.323996422539172,30,100,"Salinity"
9,"05",4,32.572,34.115,33.3515,4,0.876585230691612,100,5000,"Salinity"
9,"09",1,31.526,31.532,31.529,2,0.00424264068711945,0,10,"Salinity"
9,"09",2,31.5345,31.535,31.53475,2,0.00035355339059245,10,30,"Salinity"
9,"09",3,31.5265,32.485,32.1693666666667,6,0.372222463946854,30,100,"Salinity"
9,"10",1,31.32,32.158,31.9057214285714,14,0.267424178121493,0,10,"Salinity"
9,"10",2,31.32,32.2725,31.84855625,16,0.344271141144593,10,30,"Salinity"
9,"10",3,31.006,32.861,32.3153128205128,39,0.416890320158474,30,100,"Salinity"
9,"10",4,32.672,32.919,32.78525,4,0.115719128352519,100,5000,"Salinity"
9,"11",1,31.6,32.98,32.2907352941176,34,0.288063367273699,0,10,"Salinity"
9,"11",2,31.75,33.05,32.3047619047619,63,0.225452714038401,10,30,"Salinity"
9,"11",3,31.96,33.55,32.6504915254237,118,0.297552114109996,30,100,"Salinity"
9,"12",1,31.52,32.506,32.03825,20,0.378475317279045,0,10,"Salinity"
9,"12",2,31.62,32.506,32.1619333333333,30,0.314162810122981,10,30,"Salinity"
9,"12",3,31.67,33.42,32.4850322580645,62,0.407608980408395,30,100,"Salinity"
9,"12",4,32.67,32.84,32.75,3,0.0854400374531762,100,5000,"Salinity"
1,"02",1,3.52,5.92,4.85528571428571,14,0.765418179174619,0,10,"Silicate"
1,"02",2,4.69,6.5,5.515,10,0.687398477352595,10,30,"Silicate"
1,"02",3,4.54,6.81,5.46461538461539,13,0.810417746027889,30,100,"Silicate"
1,"02",4,4.91,12.14,8.38054545454546,11,2.60538658796104,100,5000,"Silicate"
1,"03",1,0.24,6.888,4.23077049180328,61,2.12765367164115,0,10,"Silicate"
1,"03",2,0.17,6.58,3.50666666666667,60,2.22264742636364,10,30,"Silicate"
1,"03",3,0.18,10.52,4.23528125,96,2.47473592297983,30,100,"Silicate"
1,"03",4,2.65,15.17,9.99597916666667,144,3.60176079019314,100,5000,"Silicate"
1,"04",1,0,3.8925,1.56682679738562,153,1.10711298827927,0,10,"Silicate"
1,"04",2,0,6.03,1.90698949579832,238,1.23680308633257,10,30,"Silicate"
1,"04",3,0.21,10.37,3.30106313993174,586,1.59242238907813,30,100,"Silicate"
1,"04",4,2.2125,17.945,10.2045854092527,562,3.4229917245773,100,5000,"Silicate"
1,"05",1,0.1865,4.2215,1.17861764705882,34,0.890674191858494,0,10,"Silicate"
1,"05",2,0.191,4.73,1.4734,55,1.07260079989059,10,30,"Silicate"
1,"05",3,0.35,6.625,2.69955639097744,133,1.47292397129148,30,100,"Silicate"
1,"05",4,2.15,15.188,10.4872808641975,162,3.42784121258553,100,5000,"Silicate"
1,"06",1,0.75,2.449,1.339,9,0.7533422197116,0,10,"Silicate"
1,"06",2,0.87,3.155,1.35757142857143,14,0.75148588341168,10,30,"Silicate"
